
[00:00:00.000 --> 00:00:03.240]   (upbeat hip hop music)
[00:02:11.720 --> 00:02:14.480]   like even raising kids of my own one day,
[00:02:14.480 --> 00:02:18.080]   like people always talk about once you make money,
[00:02:18.080 --> 00:02:19.800]   you want to make money for your kids, kids,
[00:02:19.800 --> 00:02:20.640]   and all these things.
[00:02:20.640 --> 00:02:22.480]   But when you really think about it,
[00:02:22.480 --> 00:02:24.040]   I think about like, would I be here today
[00:02:24.040 --> 00:02:26.920]   if I had parents who were very stable?
[00:02:26.920 --> 00:02:29.240]   One of the things that pushed me to even be successful
[00:02:29.240 --> 00:02:31.680]   is the fact that I had, you know, my family,
[00:02:31.680 --> 00:02:34.360]   I have seven siblings, my mom was a stay-at-home mom,
[00:02:34.360 --> 00:02:37.320]   you know, I wanted to make it so that they could be okay.
[00:02:37.320 --> 00:02:39.360]   So I just find that interesting
[00:02:39.360 --> 00:02:41.280]   when people just stay super down to earth,
[00:02:41.280 --> 00:02:42.960]   regardless of their circumstances.
[00:02:42.960 --> 00:02:46.480]   - Yeah, and for me, there was also a motivation to,
[00:02:46.480 --> 00:02:49.320]   with the basketball part, to kind of forge my own identity.
[00:02:49.320 --> 00:02:50.440]   - Right.
[00:02:50.440 --> 00:02:52.880]   - You know, being in Columbia, and it is a college town,
[00:02:52.880 --> 00:02:55.520]   but it's a small town in certain ways.
[00:02:55.520 --> 00:02:57.840]   And so, you know, being around sports,
[00:02:57.840 --> 00:03:00.200]   I realized that I could forge my own identity
[00:03:00.200 --> 00:03:03.000]   in the shadow of kind of my father, my grandfather,
[00:03:03.000 --> 00:03:05.800]   my parents, and all the success that they've had.
[00:03:05.800 --> 00:03:08.480]   And so sports was a big impact on me.
[00:03:08.480 --> 00:03:10.520]   - Do you feel like you had to become at an early age,
[00:03:10.520 --> 00:03:12.240]   like a very good judge of character,
[00:03:12.240 --> 00:03:14.280]   even like just with friends that you would hang around,
[00:03:14.280 --> 00:03:16.400]   but you know, when it comes to dating or girls,
[00:03:16.400 --> 00:03:17.880]   like, is that something you felt
[00:03:17.880 --> 00:03:19.880]   like you had to develop pretty early on?
[00:03:19.880 --> 00:03:24.160]   - Yeah, you know, I don't think I'm the sharpest tool
[00:03:24.160 --> 00:03:26.160]   in the shed when it comes to certain things,
[00:03:26.160 --> 00:03:29.000]   but you know, I think my EQ and reading people,
[00:03:29.000 --> 00:03:30.480]   I'm fairly decent at it.
[00:03:30.480 --> 00:03:34.520]   You know, I remember being in like fourth grade,
[00:03:34.520 --> 00:03:37.320]   and I just moved into a new house.
[00:03:37.320 --> 00:03:41.960]   And I remember overhearing someone in the lunch line
[00:03:41.960 --> 00:03:44.000]   saying they wanted to become my friend
[00:03:44.000 --> 00:03:46.880]   so they could come see my house, my parents' house.
[00:03:46.880 --> 00:03:48.920]   And so when you're that little, it's interesting,
[00:03:48.920 --> 00:03:50.000]   'cause it kind of takes you back
[00:03:50.000 --> 00:03:50.960]   because it's not anything
[00:03:50.960 --> 00:03:53.240]   that you've ever really thought about,
[00:03:53.240 --> 00:03:56.800]   but it does, you know, put your guard up in certain ways.
[00:03:56.800 --> 00:03:59.960]   And so, you know, I've had to do a lot of personal work
[00:03:59.960 --> 00:04:04.960]   on trust and understanding that, you know,
[00:04:04.960 --> 00:04:07.240]   not everybody's out to get you.
[00:04:07.240 --> 00:04:11.160]   Not everybody's guilty until proven innocent, you know.
[00:04:11.160 --> 00:04:13.000]   But when it comes to relationships with other people,
[00:04:13.000 --> 00:04:14.400]   and especially relationships with women,
[00:04:14.400 --> 00:04:16.960]   I did have to, you know, overcome some certain fears
[00:04:16.960 --> 00:04:21.280]   in myself because there are good people in this world,
[00:04:21.280 --> 00:04:22.400]   not everybody's out to get you.
[00:04:22.400 --> 00:04:24.940]   And so reading that and understanding that,
[00:04:24.940 --> 00:04:26.340]   giving people the benefit of the doubt,
[00:04:26.340 --> 00:04:29.080]   but also being slightly guarded, you know,
[00:04:29.080 --> 00:04:31.000]   that was definitely something I had to develop over time,
[00:04:31.000 --> 00:04:32.640]   but very early on.
[00:04:32.640 --> 00:04:35.360]   - Yeah, it's a hurdle, I think, even, you know,
[00:04:35.360 --> 00:04:36.680]   that I go through.
[00:04:36.680 --> 00:04:37.520]   - Yeah.
[00:04:37.520 --> 00:04:38.820]   - And I've noticed, you know, even like being around you
[00:04:38.820 --> 00:04:41.720]   at the Super Bowl, which was amazing,
[00:04:41.720 --> 00:04:43.920]   you're still around a lot of the same people
[00:04:43.920 --> 00:04:44.760]   that you kind of grew up with,
[00:04:44.760 --> 00:04:47.000]   like hearing them talk and talk about you and stuff
[00:04:47.000 --> 00:04:48.200]   and how proud they were of you.
[00:04:48.200 --> 00:04:49.420]   And their stories were always like,
[00:04:49.420 --> 00:04:51.240]   "I've known Josh forever."
[00:04:51.240 --> 00:04:53.200]   So I think it's cool that you kind of stay around
[00:04:53.200 --> 00:04:54.040]   the same people that you grew up with.
[00:04:54.040 --> 00:04:56.720]   - Yeah, you know, we've, and I've still got a few buddies
[00:04:56.720 --> 00:04:57.980]   that I grew up playing basketball with.
[00:04:57.980 --> 00:05:00.640]   Kareem, I think was at, Kareem Rush was at the game.
[00:05:00.640 --> 00:05:04.160]   But yeah, I mean, you know, I think, you know,
[00:05:04.160 --> 00:05:06.400]   as life evolves, and I have friends that I've just made
[00:05:06.400 --> 00:05:08.280]   within the last few years
[00:05:08.280 --> 00:05:09.640]   that have become good friends of mine.
[00:05:09.640 --> 00:05:11.280]   But I do have a core group of guys
[00:05:11.280 --> 00:05:14.600]   and a group of friends from back home.
[00:05:14.600 --> 00:05:18.860]   Definitely from Mizzou, a couple of guys from Kansas City
[00:05:18.860 --> 00:05:21.000]   and guys that I just kind of was grew up around
[00:05:21.000 --> 00:05:22.480]   from late teens to early 20s
[00:05:22.480 --> 00:05:23.880]   and a lot of formative years in there.
[00:05:23.880 --> 00:05:26.960]   And I think it's important to, you know,
[00:05:26.960 --> 00:05:29.440]   stay in touch with people, understand that people grow
[00:05:29.440 --> 00:05:30.840]   and they sometimes they grow apart,
[00:05:30.840 --> 00:05:32.680]   but you always have a little bit of a bond
[00:05:32.680 --> 00:05:33.920]   and check in with people
[00:05:33.920 --> 00:05:35.600]   because you never know what people are going through.
[00:05:35.600 --> 00:05:36.440]   - A hundred percent.
[00:05:36.440 --> 00:05:37.260]   - Yeah.
[00:05:37.260 --> 00:05:38.880]   - And basketball was a big part of your childhood.
[00:05:38.880 --> 00:05:42.080]   Talk about, you know, going to Mizzou,
[00:05:42.080 --> 00:05:43.440]   were you nice?
[00:05:43.440 --> 00:05:46.160]   Were you like, were you, you actually got buckets?
[00:05:46.160 --> 00:05:47.000]   Were you nice?
[00:05:47.000 --> 00:05:47.840]   How was that?
[00:05:47.840 --> 00:05:49.000]   - Well, I definitely wasn't getting buckets like you,
[00:05:49.000 --> 00:05:50.040]   trust me on that one.
[00:05:50.040 --> 00:05:53.920]   But yeah, I mean, I was like a top 50,
[00:05:53.920 --> 00:05:56.680]   top 75 recruit in high school.
[00:05:56.680 --> 00:05:58.400]   Went to Rockbridge in Columbia
[00:05:58.400 --> 00:06:02.520]   and actually my senior year, I hurt my knee.
[00:06:02.520 --> 00:06:06.600]   I didn't tear my ACL, but I had my left kneecap
[00:06:06.600 --> 00:06:09.400]   with sublux and kind of come out of the alignment.
[00:06:09.400 --> 00:06:11.320]   And so I had to have it scoped
[00:06:11.320 --> 00:06:13.040]   and I came back way too soon
[00:06:13.040 --> 00:06:15.840]   because I really wanted to play, it was my senior year.
[00:06:15.840 --> 00:06:18.240]   And so, but I could tell that I wasn't right.
[00:06:18.240 --> 00:06:19.960]   And so after the season was over,
[00:06:19.960 --> 00:06:22.960]   I took a little time and thought about it.
[00:06:22.960 --> 00:06:24.560]   And I did, I did decided to do a fifth year
[00:06:24.560 --> 00:06:25.680]   and went to prep school.
[00:06:25.680 --> 00:06:26.680]   - Okay.
[00:06:26.680 --> 00:06:29.560]   - I was, I didn't turn 18 until right when I graduated.
[00:06:29.560 --> 00:06:31.760]   So I was kind of a little bit young for my grade,
[00:06:31.760 --> 00:06:33.200]   even though it was still the correct,
[00:06:33.200 --> 00:06:34.480]   correct position for me to be in.
[00:06:34.480 --> 00:06:37.440]   And so I did a post-grad year in New Hampshire
[00:06:37.440 --> 00:06:41.160]   where I got stronger, got my knee healthy again
[00:06:41.160 --> 00:06:42.880]   and really got my bounce back
[00:06:42.880 --> 00:06:46.400]   and then came back to play at Mizzou in the fall of '99.
[00:06:46.400 --> 00:06:49.720]   And that was when there was a change in coaching.
[00:06:49.720 --> 00:06:52.720]   And we went, Quinn Snyder was hired.
[00:06:52.720 --> 00:06:56.520]   And so yeah, Quinn, he was, and he's still coaching
[00:06:56.520 --> 00:06:58.760]   and having a great career coaching in the NBA today.
[00:06:58.760 --> 00:07:02.720]   And he, I learned so much from being around him
[00:07:02.720 --> 00:07:04.440]   and around the program.
[00:07:04.440 --> 00:07:05.880]   We had some, we had a little bit of success
[00:07:05.880 --> 00:07:09.400]   and I started the first half of my junior and senior years
[00:07:09.400 --> 00:07:10.640]   but there was always, you know,
[00:07:10.640 --> 00:07:12.280]   more talented guys behind me.
[00:07:12.280 --> 00:07:14.520]   - Who was on that team, I'm trying to think.
[00:07:14.520 --> 00:07:17.320]   - My junior year, excuse me, my red shirt sophomore year,
[00:07:17.320 --> 00:07:19.240]   we made the Elite Eight, we lost to Oklahoma.
[00:07:19.240 --> 00:07:21.000]   That was as far as we made in the tournament.
[00:07:21.000 --> 00:07:21.960]   I thought we were gonna beat them,
[00:07:21.960 --> 00:07:24.720]   but they had a really good team, Hollis Price.
[00:07:24.720 --> 00:07:29.120]   And then, but on our squad, that was Kareem Rush,
[00:07:29.120 --> 00:07:32.160]   Clarence Gilbert, Arthur Johnson, Ricky Paulding.
[00:07:33.720 --> 00:07:37.560]   And then my later years, my junior year,
[00:07:37.560 --> 00:07:40.120]   I started half the year and then got beat out,
[00:07:40.120 --> 00:07:42.440]   rightfully so, by a guy named Jimmy McKinney
[00:07:42.440 --> 00:07:44.320]   from St. Louis, great player.
[00:07:44.320 --> 00:07:45.480]   And then my senior year,
[00:07:45.480 --> 00:07:48.200]   we had another young two guard named Thomas Gardner,
[00:07:48.200 --> 00:07:49.560]   played in the pros for a year or two.
[00:07:49.560 --> 00:07:51.840]   But by the end of my senior year,
[00:07:51.840 --> 00:07:52.960]   my knees were really hurting.
[00:07:52.960 --> 00:07:55.320]   I had another surgery on my right knee.
[00:07:55.320 --> 00:07:57.040]   And so I was just kind of,
[00:07:57.040 --> 00:08:00.120]   I was in a state of flux where I loved the game.
[00:08:00.120 --> 00:08:02.360]   But, you know, being so committed at the collegiate level,
[00:08:02.360 --> 00:08:04.400]   I didn't have the opportunity to really do a lot
[00:08:04.400 --> 00:08:06.720]   in the summer times, like from a professional standpoint
[00:08:06.720 --> 00:08:08.440]   and thinking about the rest of life.
[00:08:08.440 --> 00:08:10.280]   And so I had a couple offers to play in Europe,
[00:08:10.280 --> 00:08:14.640]   but I passed them up and got into the real world,
[00:08:14.640 --> 00:08:15.480]   so to speak.
[00:08:15.480 --> 00:08:17.400]   And it's been fun.
[00:08:17.400 --> 00:08:20.160]   I did an internship right out of school
[00:08:20.160 --> 00:08:21.760]   with the NBA league office.
[00:08:21.760 --> 00:08:24.620]   And that was eye-opening on a lot of levels
[00:08:24.620 --> 00:08:27.560]   because it shows you how the league operates
[00:08:27.560 --> 00:08:31.040]   and how big of a business it really is.
[00:08:31.040 --> 00:08:32.140]   You know, when you're at the league level,
[00:08:32.140 --> 00:08:33.760]   you're not dealing at the team level.
[00:08:33.760 --> 00:08:36.080]   It's all business all the time.
[00:08:36.080 --> 00:08:37.160]   It was also very humbling
[00:08:37.160 --> 00:08:40.800]   because I was in the player programs department
[00:08:40.800 --> 00:08:44.240]   and under Chris Achin, who I'm sure you know as well.
[00:08:44.240 --> 00:08:45.360]   She was at the league at the time,
[00:08:45.360 --> 00:08:47.720]   and Chris is a wonderful, wonderful person.
[00:08:47.720 --> 00:08:50.280]   And she taught me a lot while I was there.
[00:08:50.280 --> 00:08:52.480]   And she was, our group was in charge
[00:08:52.480 --> 00:08:54.360]   of the rookie transition program.
[00:08:54.360 --> 00:08:55.200]   - Okay, yeah. - And so.
[00:08:55.200 --> 00:08:56.720]   - Yeah, out in New York, right?
[00:08:56.720 --> 00:08:58.040]   - Yep, yep.
[00:08:58.040 --> 00:09:01.160]   And so the rookie transition program kind of is,
[00:09:01.160 --> 00:09:03.540]   you know, for those that might not be familiar with it,
[00:09:03.540 --> 00:09:06.200]   is a, you know, kind of a crash course
[00:09:06.200 --> 00:09:07.220]   in how to be an adult.
[00:09:07.220 --> 00:09:09.540]   That's just, you know, for better or worse.
[00:09:09.540 --> 00:09:13.580]   And I went from competing against all those guys
[00:09:13.580 --> 00:09:15.300]   about three months prior.
[00:09:15.300 --> 00:09:16.140]   - Yeah.
[00:09:16.140 --> 00:09:18.000]   - And then now I was the one making copies
[00:09:18.000 --> 00:09:20.560]   and making sure everybody was on time.
[00:09:20.560 --> 00:09:22.500]   And I would see these guys and have to say hello,
[00:09:22.500 --> 00:09:23.340]   and they knew who I was
[00:09:23.340 --> 00:09:24.540]   'cause we competed against each other,
[00:09:24.540 --> 00:09:26.660]   but I was completely on the other side of it.
[00:09:26.660 --> 00:09:27.500]   - Yeah.
[00:09:27.500 --> 00:09:30.100]   - And so that was, it was very humbling right away.
[00:09:30.100 --> 00:09:31.940]   But you could see, you know, the growth
[00:09:31.940 --> 00:09:34.420]   that really took place in myself
[00:09:34.420 --> 00:09:36.060]   over those few years in New York.
[00:09:36.060 --> 00:09:39.720]   I did the internship for about six months.
[00:09:39.720 --> 00:09:41.580]   Then I was unemployed for two months in New York,
[00:09:41.580 --> 00:09:44.700]   which was probably the most fun two months of my life.
[00:09:44.700 --> 00:09:46.460]   (laughing)
[00:09:46.460 --> 00:09:47.300]   - Unemployed.
[00:09:47.300 --> 00:09:48.120]   - Yeah.
[00:09:48.120 --> 00:09:50.380]   (laughing)
[00:09:50.380 --> 00:09:55.820]   But then after that, I worked for an investment bank
[00:09:55.820 --> 00:09:57.780]   called Lehman Brothers.
[00:09:57.780 --> 00:10:00.980]   They're no longer a firm anymore.
[00:10:00.980 --> 00:10:05.980]   They went under during the crash of late 2007, '08, '09.
[00:10:05.980 --> 00:10:09.860]   And it was a great experience.
[00:10:09.860 --> 00:10:12.900]   I learned how to, you know, look at certain deals
[00:10:12.900 --> 00:10:14.980]   from a financial perspective.
[00:10:14.980 --> 00:10:17.960]   Really taught me how to value,
[00:10:17.960 --> 00:10:20.600]   or the backbone of kind of our family business
[00:10:20.600 --> 00:10:23.660]   outside of sports is real estate, commercial real estate.
[00:10:23.660 --> 00:10:25.460]   And so I was a commercial real estate underwriter
[00:10:25.460 --> 00:10:27.580]   in their finance group for a few years.
[00:10:27.580 --> 00:10:30.700]   And I learned so much, but I think it's,
[00:10:30.700 --> 00:10:33.140]   as much as it's important to learn what you love to do,
[00:10:33.140 --> 00:10:36.660]   it's also important what you love not to do.
[00:10:36.660 --> 00:10:39.420]   And so I knew that I really wanted to be more involved.
[00:10:39.420 --> 00:10:41.340]   If I was ever gonna be involved in sports,
[00:10:41.340 --> 00:10:43.700]   be more involved at the team level.
[00:10:43.700 --> 00:10:45.300]   Thought I would find that much more rewarding.
[00:10:45.300 --> 00:10:48.280]   And from a family business overall perspective,
[00:10:48.280 --> 00:10:50.980]   I really learned how to look at a deal from,
[00:10:50.980 --> 00:10:52.800]   a real estate deal from the other side of it,
[00:10:52.800 --> 00:10:54.640]   from the financial banking side,
[00:10:54.640 --> 00:10:56.060]   as opposed to the development side.
[00:10:56.060 --> 00:10:57.980]   And I think that's helped me to this day,
[00:10:57.980 --> 00:10:59.440]   helped me understand kind of things
[00:10:59.440 --> 00:11:02.220]   that we're doing across our venues.
[00:11:02.220 --> 00:11:04.100]   You know, when you're trying to redevelop something
[00:11:04.100 --> 00:11:07.300]   in or around our venues, our arenas with our teams,
[00:11:07.300 --> 00:11:08.580]   and then our shopping centers
[00:11:08.580 --> 00:11:09.820]   that we have around the country as well.
[00:11:09.820 --> 00:11:11.600]   So it was a great experience.
[00:11:11.600 --> 00:11:14.220]   I moved to Denver in 2007.
[00:11:14.220 --> 00:11:16.740]   Started watching tape with the Nuggets coaches
[00:11:16.740 --> 00:11:19.180]   and never looked back.
[00:11:19.180 --> 00:11:20.700]   - Real quick, did you hear what happened to me
[00:11:20.700 --> 00:11:22.740]   at the rookie transition camp in New York?
[00:11:22.740 --> 00:11:25.340]   - Was this the one where you posted Adam Silver's number?
[00:11:25.340 --> 00:11:26.160]   - Yeah.
[00:11:26.160 --> 00:11:27.000]   (laughing)
[00:11:27.000 --> 00:11:29.060]   So, I mean, I didn't know that you knew
[00:11:29.060 --> 00:11:31.340]   what rookie transition camp was, man.
[00:11:31.340 --> 00:11:33.640]   We're sitting there like, you know, in the classroom,
[00:11:33.640 --> 00:11:35.120]   learning about something,
[00:11:35.120 --> 00:11:37.660]   and they have this slide show or whatever.
[00:11:37.660 --> 00:11:40.220]   And I just take a picture of the room
[00:11:40.220 --> 00:11:41.780]   on Snapchat or whatever.
[00:11:41.780 --> 00:11:44.620]   But like, his number is posted on the screen.
[00:11:44.620 --> 00:11:45.460]   - On the screen.
[00:11:45.460 --> 00:11:46.300]   (laughing)
[00:11:46.300 --> 00:11:48.140]   - And like, I didn't even realize I posted it,
[00:11:48.140 --> 00:11:50.060]   but I look on my Snapchat 10 minutes later,
[00:11:50.060 --> 00:11:52.580]   and my sister replied to it and was like,
[00:11:52.580 --> 00:11:54.660]   "You know you just put Adam Silver's number out there."
[00:11:54.660 --> 00:11:56.060]   So I look at the post and it already had
[00:11:56.060 --> 00:11:57.180]   like a thousand screenshots.
[00:11:57.180 --> 00:11:58.020]   (laughing)
[00:11:58.020 --> 00:12:01.380]   And then like, literally like 10 minutes later,
[00:12:01.380 --> 00:12:03.740]   they put it out on, they put it on the screen
[00:12:03.740 --> 00:12:07.640]   in the classroom, and they were like,
[00:12:07.640 --> 00:12:10.300]   "Basically, I thought I was gonna get kicked out the league."
[00:12:10.300 --> 00:12:11.120]   - Oh, wow.
[00:12:11.120 --> 00:12:11.960]   - It was like a big deal.
[00:12:11.960 --> 00:12:14.340]   And like, I ended up having to get up on stage
[00:12:14.340 --> 00:12:15.820]   and apologize in front of everybody.
[00:12:15.820 --> 00:12:18.540]   They were like, the way they worded it though,
[00:12:18.540 --> 00:12:20.660]   they were like, "Yeah, someone in this room
[00:12:20.660 --> 00:12:22.360]   "leaked Adam Silver's number.
[00:12:22.360 --> 00:12:24.020]   "They're gonna come up here and apologize."
[00:12:24.020 --> 00:12:25.700]   So everyone around the class is looking around,
[00:12:25.700 --> 00:12:28.840]   and I have to stand up, get up on the stage,
[00:12:28.840 --> 00:12:29.680]   and apologize.
[00:12:29.680 --> 00:12:30.500]   - Did they tell you in advance
[00:12:30.500 --> 00:12:31.340]   they were gonna have you do it?
[00:12:31.340 --> 00:12:32.260]   - Like, they brought me in the back room
[00:12:32.260 --> 00:12:33.780]   with like Adam Silver's, and they were like,
[00:12:33.780 --> 00:12:34.620]   "What were you doing?"
[00:12:34.620 --> 00:12:37.380]   I was like, "It was an honest accident, I'm sorry.
[00:12:37.380 --> 00:12:39.580]   "I can get up on stage and apologize if you guys want to."
[00:12:39.580 --> 00:12:41.820]   They were like, "Yeah, we're gonna have you do that."
[00:12:41.820 --> 00:12:43.340]   So it was like a whole situation,
[00:12:43.340 --> 00:12:45.280]   but that's funny that you were out in New York
[00:12:45.280 --> 00:12:46.360]   for a few years.
[00:12:46.360 --> 00:12:47.620]   - It was good, it was a good time.
[00:12:47.620 --> 00:12:49.620]   And I did see that, but.
[00:12:49.620 --> 00:12:51.420]   - It was crazy.
[00:12:51.420 --> 00:12:55.340]   But yeah, so you go through college,
[00:12:55.340 --> 00:12:58.140]   you go through that internship and everything like that,
[00:12:58.140 --> 00:12:59.260]   and then you realize you want to be a part
[00:12:59.260 --> 00:13:00.660]   of the business world.
[00:13:00.660 --> 00:13:03.080]   When did you and your father and your family in general
[00:13:03.080 --> 00:13:05.780]   decide you wanted to start owning teams?
[00:13:05.780 --> 00:13:12.060]   - For my father, it goes back to kind of a dream
[00:13:12.060 --> 00:13:13.820]   that he's had for a very long time.
[00:13:13.820 --> 00:13:18.420]   I think that, and he's a huge sports fan in general,
[00:13:18.420 --> 00:13:20.680]   I think my family, we love sports.
[00:13:20.680 --> 00:13:22.120]   I was always taught to kind of,
[00:13:22.120 --> 00:13:24.660]   both by my dad and my mom,
[00:13:24.660 --> 00:13:26.540]   use sports as a metaphor for life.
[00:13:26.540 --> 00:13:30.540]   There's teamwork, sacrifice, understanding
[00:13:30.540 --> 00:13:31.960]   how you can help others.
[00:13:31.960 --> 00:13:38.460]   And so for me, I guess, I'm rambling a little bit,
[00:13:38.460 --> 00:13:43.060]   what was your original question?
[00:13:43.060 --> 00:13:44.100]   'Cause I was gonna go down one way,
[00:13:44.100 --> 00:13:44.940]   I don't want to make sure I answered the question.
[00:13:44.940 --> 00:13:46.340]   - No, I mean, yeah, we're just talking a little bit more,
[00:13:46.340 --> 00:13:47.740]   just like, how did you get into that?
[00:13:47.740 --> 00:13:52.080]   - Yeah, so like, it was my dad's dream kind of way back when
[00:13:52.080 --> 00:13:55.480]   and I guess I would say that as a real estate developer,
[00:13:55.480 --> 00:13:58.720]   he was always looking for a potential deal.
[00:13:58.720 --> 00:14:01.720]   And the first deal that ever kind of came around
[00:14:01.720 --> 00:14:06.720]   was when the NFL was expanding in 1993, '94 maybe, '92.
[00:14:06.720 --> 00:14:11.440]   And that was, the NFL was expanding
[00:14:11.440 --> 00:14:14.520]   and they were gonna award two new teams to two cities.
[00:14:14.520 --> 00:14:16.880]   And so St. Louis wanted to be on the ticket
[00:14:16.880 --> 00:14:20.720]   and my dad partnered with some guys locally,
[00:14:20.720 --> 00:14:23.520]   they reached out to him and unfortunately,
[00:14:23.520 --> 00:14:27.000]   it didn't result in an expansion franchise.
[00:14:27.000 --> 00:14:30.180]   But when that didn't work out,
[00:14:30.180 --> 00:14:33.520]   he helped position another group of people
[00:14:33.520 --> 00:14:36.800]   to come to St. Louis and that resulted in the Rams moving.
[00:14:36.800 --> 00:14:41.800]   And then from there, it became a really,
[00:14:41.800 --> 00:14:45.420]   just a minority investment in an NFL team
[00:14:45.420 --> 00:14:49.560]   that morphed into, he was looking around for,
[00:14:49.560 --> 00:14:52.040]   like I said, as a real estate developer,
[00:14:52.040 --> 00:14:55.620]   potentially a deal that involved a stadium venue
[00:14:55.620 --> 00:14:57.000]   and teams as well.
[00:14:57.000 --> 00:14:59.800]   And he looked around, I think there was a few opportunities
[00:14:59.800 --> 00:15:02.360]   and then all of a sudden, the Denver deal presented itself.
[00:15:02.360 --> 00:15:04.100]   And so when you have a real estate developer
[00:15:04.100 --> 00:15:06.760]   that can make sense of a real estate deal
[00:15:06.760 --> 00:15:08.800]   that involves two sports teams,
[00:15:08.800 --> 00:15:10.640]   that was kind of how we, what I say is,
[00:15:10.640 --> 00:15:13.320]   we were a real estate family that kind of fell into sports
[00:15:13.320 --> 00:15:14.160]   due to our love with it,
[00:15:14.160 --> 00:15:16.940]   because that was the Avalanche Nuggets
[00:15:16.940 --> 00:15:18.820]   and at the time was called Pepsi Center,
[00:15:18.820 --> 00:15:19.980]   which is now Ball Arena.
[00:15:19.980 --> 00:15:20.900]   - Right.
[00:15:20.900 --> 00:15:23.660]   - And then that has morphed into what we have now,
[00:15:23.660 --> 00:15:27.740]   which is SoFi Stadium and the LA Rams.
[00:15:27.740 --> 00:15:31.200]   We have Ball Arena, the teams in Avalanche Nuggets
[00:15:31.200 --> 00:15:33.180]   and also the Colorado Mammoth.
[00:15:33.180 --> 00:15:34.420]   We have Dick's Sporting Goods Park,
